,Unnamed: 0,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,ECE Flag Cnt,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
795787,795787,80,17,119632915,13669,0,4631727,0,32,32,32.0,0.0,0,0,0.0,0.0,38716.16678557432,1209.8802117782554,826.5352756221912,17537.09442913423,601246,0,120000000,826.5353,17537.09442913423,601246,0,0,0.0,0.0,0,0,0,1157931,0,1209.8802117782554,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.00022,32.0,0.0,13669,4631727,0,0,-1,-1,13668,8,0.0,0.0,0,0,0.0,0.0,0,0,8
766559,766559,80,17,119714389,7173,0,4423855,0,32,32,32.0,0.0,0,0,0.0,0.0,36953.417428326095,1154.7942949192336,865.9620963403233,17790.552478578236,618218,0,120000000,865.9621,17790.552478578236,618218,0,0,0.0,0.0,0,0,0,1105963,0,1154.7942949192336,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.000233,32.0,0.0,7173,4423855,0,0,-1,-1,7172,8,0.0,0.0,0,0,0.0,0.0,0,0,8
588937,588937,80,6,11962171,4,4,277,662,277,0,69.4698977586146,138.9397955172292,662,0,165.5,331.0,78.57098318101457,0.6687748756480432,1708881.694656356,2972034.928856459,6956473,4,6957437,2319146.0,4016291.4001976014,6956759,290,11962167,3987389.287531496,3587819.1414049217,6956473,678,0,136,136,0.3343874378240216,0.3343874378240216,0,662,104.43106567047316,228.3964063618293,52165.04202823644,0,0,0,1,0,0,0,117.48495,69.469894,165.5,4,277,4,662,26883,219,1,32,682.0285227571421,0.0,682,682,6956473.446340692,0.0,6956473,6956473,6
797048,797048,80,17,119894916,-6887,0,3973914,0,32,32,32.0,0.0,0,0,0.0,0.0,33144.97567864274,1035.7804899401756,965.4633082647696,18735.30193804254,630116,0,120000000,965.4633,18735.30193804254,630116,0,0,0.0,0.0,0,0,0,993478,0,1035.7804899401756,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.00026,32.0,0.0,-6887,3973914,0,0,-1,-1,-6888,8,0.0,0.0,0,0,0.0,0.0,0,0,8
95801,95801,3389,6,2126437,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,1283.3674357623,7.0540533296,151888.357142857,247257.558712992,954656,4,2126437,303776.72,398842.871031402,1194431,4,1942666,323777.666666667,309788.898705984,954656,185725,0,172,152,3.7621617758,3.2918915538,0,1173,170.5625,319.433241591,102037.595833333,0,0,0,1,0,0,0,181.93333,143.5,225.85715,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,1
588404,588404,80,6,6944975,5,3,301,972,301,0,60.317570040125965,134.87418684733908,972,0,324.0,561.1844616523,183.38253533229425,1.1519118853408092,992139.380950578,2619150.017721291,6931804,3,6944975,1736243.9,3463933.475669421,6932136,24,6932093,3466046.9209980406,4901320.672645894,6931804,289,0,168,104,0.7199449283880056,0.4319669570528034,0,972,141.5097611334173,327.0498005472234,106962.49303096066,0,0,0,1,0,0,0,159.19849,60.31757,324.0,5,301,3,972,26883,219,1,32,292.9665503219409,0.0,292,292,6931804.005395764,0.0,6931804,6931804,6
800319,800319,80,17,119932833,29968,0,5153281,0,32,32,32.0,0.0,0,0,0.0,0.0,42968.07634889548,1342.7523856018563,744.7948582630754,16334.847837010588,591960,0,120000000,744.79486,16334.847837010588,591960,0,0,0.0,0.0,0,0,0,1288320,0,1342.7523856018563,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.0002,32.0,0.0,29968,5153281,0,0,-1,-1,29967,8,0.0,0.0,0,0,0.0,0.0,0,0,8
790036,790036,80,17,119820985,-18620,0,3598448,0,32,32,32.0,0.0,0,0,0.0,0.0,30031.868574082568,938.4958930245518,1065.5506558884836,20535.93253116159,618871,0,120000000,1065.5507,20535.93253116159,618871,0,0,0.0,0.0,0,0,0,899612,0,938.4958930245518,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.000286,32.0,0.0,-18620,3598448,0,0,-1,-1,-18621,8,0.0,0.0,0,0,0.0,0.0,0,0,8
211129,211129,22,6,363004,22,22,1912,2665,640,0,86.9090909091,137.6880217811,976,0,121.1363636364,258.6415602914,12608.6764884134,121.2107855561,8441.9534883721,22346.4392060181,121611,5,361610,17219.523,32765.9251671901,121611,218,362996,17285.5238095238,40077.4181162148,158112,11,0,712,712,60.605392778,60.605392778,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,104.02273,86.90909,121.13636,22,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,3
368593,368593,80,6,12813,3,4,309,935,309,0,103.0,178.4012332,935,0,233.75,467.5,97088.89409,546.3201436,2135.5,3808.615011,9550,6,9846,4923.0,6543.566153,9550,296,12807,4269.0,5044.479359,9847,27,0,72,92,234.1372044,312.1829392,0,935,155.5,333.0087944,110894.8571,0,0,1,1,0,0,1,177.71428,103.0,233.75,3,309,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,4
204539,204539,22,6,290648,22,22,2008,2665,640,0,91.2727272727,138.1821371607,976,0,121.1363636364,258.6415602914,16077.8673859789,151.3858688173,6759.2558139535,19309.8608686426,107664,3,290606,13838.381,26144.823234201,107664,289,290627,13839.380952381,35845.7495422765,145171,11,0,712,712,75.6929344086,75.6929344086,0,976,103.8444444444,203.7502878476,41514.1797979798,0,0,0,1,0,0,0,106.204544,91.27273,121.13636,22,2008,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,3
1067796,1067796,80,6,5010991,4,4,585,1889,585,0,146.34012951512017,292.68025903024034,1889,0,472.3081554181442,944.6163108362884,493.8330743593622,1.596490428584873,715855.9320189119,1891222.9650069808,5004745,19,6245,2081.9768,1478.2973868666825,3136,393,5010967,1670322.4760700266,2888053.020919456,5005158,2283,0,92,92,0.7982452142940352,0.7982452142940352,0,1889,274.9547933036616,635.5558435536348,403933.6425619583,0,0,1,1,0,0,1,309.32416,146.34013,472.30817,4,585,4,1889,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,11
248021,248021,22,6,5,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,200000.0,200000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,3
913911,913911,80,6,57974586,203,104,56202,189941,680,0,276.8613990824341,292.2666621924193,1935,0,1826.359147054566,320.3900339306807,4245.725855139763,5.295425810554848,189459.43178294535,364378.3007906235,1120172,17,57972358,286991.88,416343.2504546762,1120172,336,57974561,562859.8167532173,433356.1387256592,1122770,37,0,4072,2092,3.501535633666024,1.7938901768888236,0,1935,799.1695302188576,794.0707868235429,630548.4290067388,0,0,1,1,0,0,1,801.77264,276.8614,1826.3591,203,56202,104,189941,8192,1282,101,20,0.0,0.0,0,0,0.0,0.0,0,0,10
1024942,1024942,80,6,5009161,4,4,674,2862,674,0,155.3846291488324,323.3117083953273,2862,0,715.5559904190075,1431.111980838015,706.1463178256639,1.680755171919998,678128.5313116296,1829624.9784533784,4978550,18,30610,7931.7056,12598.832729540334,26063,294,5009136,1669712.1635355894,2887045.16709763,5003384,1615,0,100,92,0.8822181777561263,0.7985369941057728,0,2862,371.3578176545249,929.125527001928,943309.682225712,0,0,1,1,0,0,1,415.07376,155.38463,715.55597,4,674,4,2862,8192,221,1,20,0.0,0.0,0,0,0.0,0.0,0,0,11
1004027,1004027,80,6,5021384,4,4,759,1010,522,0,165.85196066580409,271.38092863669914,789,0,209.74174564596836,353.59723410323875,352.19898441239803,1.8343118532354656,620556.452412887,1734376.5627236404,4951841,23,69542,19250.264,26827.07890956389,55001,1191,5021358,1419728.8423107285,2652091.1708802963,5005169,1297,0,104,104,0.9171559266677328,0.9171559266677328,0,917,169.62870419101066,302.3814552603969,92824.7995395507,0,0,1,1,0,0,1,187.79686,165.85196,209.74174,4,759,4,1010,8192,225,1,20,0.0,0.0,0,0,0.0,0.0,0,0,11
173058,173058,21,6,3,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.666666667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,333333.333333333,333333.333333333,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,2
45348,45348,53,17,352,1,1,44,60,44,44,44.0,0.0,60,60,60.0,0.0,295454.545454545,5681.8181818182,352.0,0.0,352,352,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,8,8,2840.9090909091,2840.9090909091,44,60,49.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,74.0,44.0,60.0,1,44,1,60,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,1
964223,964223,80,6,53622379,199,109,54421,195155,680,0,272.7651357094755,285.227886528175,2920,0,1790.4154665650044,519.3220388548682,4654.367025838951,5.753709196303252,174371.94203718536,348784.9763105317,1036479,2,53620153,270106.34,403481.6609854344,1036479,75,53622354,496503.2864885156,435878.9972083216,1039066,2,0,4002,2192,3.7209668233008313,2.0327423730024194,0,2920,806.3346908734084,821.6586630974516,675123.261165402,0,0,1,1,0,0,1,808.9483,272.76514,1790.4155,199,54421,109,195155,8192,1265,101,20,0.0,0.0,0,0,0.0,0.0,0,0,10
528824,528824,80,6,1978325,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.0109562382,1978325.0,0.0,1978325,1978325,1978325,1978325.0,0.0,1978325,1978325,0,0.0,0.0,0,0,0,64,0,1.0109562382,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,226,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,6
605623,605623,80,6,5095363,4,4,382,972,382,0,95.59881759784032,191.19763519568065,972,0,243.0,486.0,265.81230262441727,1.5700550006419411,727909.0538824894,1885822.4140866904,5003943,4,91420,30473.363,48797.97121622079,86705,272,5095358,1698452.9477358104,2863373.645209508,5004455,4714,0,136,136,0.7850275003209706,0.7850275003209706,0,972,150.4883633768199,333.3886020878579,111160.87988579986,0,0,0,1,0,0,0,169.29941,95.598816,243.0,4,382,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,6
827402,827402,0,0,112641179,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0266332437437097,56320589.85216825,68.23304139009731,56320638,56320541,112641179,56320590.0,68.23304139009731,56320638,56320541,0,0.0,0.0,0,0,0,0,0,0.0266332437437097,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,0,0,0,-1,-1,0,0,0.0,0.0,0,0,56320589.85216825,68.23304139009731,56320638,56320541,9
183995,183995,21,6,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,2
729180,729180,80,17,119536976,-450,0,4179901,0,32,32,32.0,0.0,0,0,0.0,0.0,34967.43717160055,1092.7324118868426,915.1441462141062,18990.8400406846,702822,0,120000000,915.1441,18990.8400406846,702822,0,0,0.0,0.0,0,0,0,1044975,0,1092.7324118868426,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.000244,32.0,0.0,-450,4179901,0,0,-1,-1,-451,8,0.0,0.0,0,0,0.0,0.0,0,0,8
498014,498014,8080,6,482,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4149.377593,482.0,0.0,482,482,482,482.0,0.0,482,482,0,0.0,0.0,0,0,0,40,0,4149.377593,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,5
381258,381258,80,6,37871,3,4,268,935,268,0,89.33333333,154.7298721,935,0,233.75,467.5,31765.73103,184.8380027,6311.833333,10823.69795,26481,4,11352,5676.0,7689.079139,11113,239,37865,12621.66667,13269.28048,26481,34,0,72,92,79.21628687,105.6217158,0,935,150.375,330.6158485,109306.8393,0,0,1,1,0,0,1,171.85715,89.333336,233.75,3,268,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,4
511609,511609,80,6,2010648,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9947041949,2010648.0,0.0,2010648,2010648,2010648,2010648.0,0.0,2010648,2010648,0,0.0,0.0,0,0,0,64,0,0.9947041949,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,226,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,6
113571,113571,21,6,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,2
66201,66201,443,6,115944838,22,19,808,5902,438,0,36.7272727273,102.3114674102,1460,0,310.6315789474,556.3565214387,57.8723478832,0.3536164327,2898620.95,4515072.70790118,10002902,1,115944838,5521183.0,4968135.90154602,10015428,18,110319587,6128865.94444444,5013626.68973263,10018078,1,0,452,524,0.1897454029,0.1638710298,0,1460,159.7619047619,400.6831854455,160547.015098722,0,0,0,1,0,0,0,163.65854,36.727272,310.6316,22,808,19,5902,8192,123,15,20,29278.1666666667,57733.6479483519,212607,12519,9632790.16666667,1266080.17580647,10002902,5612703,1
644937,644937,80,6,105012196,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.152363255,0.0380908138,35004065.3333333,60628816.1646921,105012192,2,105012194,105012190.0,0.0,105012194,105012194,105012194,105012194.0,0.0,105012194,105012194,1,64,64,0.0190454069,0.0190454069,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,6.0,8.0,0.0,2,16,2,0,211,219,1,32,2.0,0.0,2,2,105012192.0,0.0,105012192,105012192,7
601427,601427,80,6,1901663,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.0517107626827236,1901663.5285863737,0.0,1901663,1901663,1901663,1901663.5,0.0,1901663,1901663,0,0.0,0.0,0,0,0,64,0,1.0517107626827236,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,226,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,6
712621,712621,80,17,119750186,15457,0,4688952,0,32,32,32.0,0.0,0,0,0.0,0.0,39156.11858182732,1223.6287058152334,817.2469512924661,17235.512518243893,584643,0,120000000,817.24695,17235.512518243893,584643,0,0,0.0,0.0,0,0,0,1172238,0,1223.6287058152334,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.000217,32.0,0.0,15457,4688952,0,0,-1,-1,15456,8,0.0,0.0,0,0,0.0,0.0,0,0,8
826916,826916,80,6,130,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15369.31642913942,130.13027060587797,0.0,130,130,130,130.13026,0.0,130,130,0,0.0,0.0,0,0,0,40,0,15369.31642913942,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,2047,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,9
769849,769849,80,17,95789507,-15752,0,3690223,0,32,32,32.0,0.0,0,0,0.0,0.0,38523.52985821413,1203.860308012199,830.689422024634,17204.897907181672,636751,0,95764622,830.6894,17204.897907181672,636751,0,0,0.0,0.0,0,0,0,922555,0,1203.860308012199,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.00028,32.0,0.0,-15752,3690223,0,0,-1,-1,-15753,8,0.0,0.0,0,0,0.0,0.0,0,0,8
853799,853799,500,17,89479778,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52712825594776,0.0670542565450363,17895955.63985873,15345140.779042425,41990302,4000273,89479778,17895956.0,15345140.779042425,41990302,4000273,0,0.0,0.0,0,0,0,48,0,0.0670542565450363,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,583.3333,500.0,0.0,6,3000,0,0,-1,-1,5,8,4000273.3296073102,0.0,4000273,4000273,21369876.217421588,15281043.796484074,41990302,7200409,9
87835,87835,0,0,1892360,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2.6422033862,473090.0,826764.176903749,1712502,22365,1892360,473090.0,826764.176903749,1712502,22365,0,0.0,0.0,0,0,0,0,0,2.6422033862,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5,0,0,0,-1,-1,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
863409,863409,80,6,120,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16595.630413250914,120.51975883979992,0.0,120,120,120,120.51976,0.0,120,120,0,0.0,0.0,0,0,0,40,0,16595.630413250914,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,2047,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,9
445041,445041,8080,6,17761,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,25617.92692,394.1219526,2960.166667,6773.828354,16780,16,649,324.5,379.7163415,593,56,17189,5729.666667,9571.725672,16780,16,0,72,92,168.9094083,225.2125443,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,1,65.0,108.666664,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,5
1056627,1056627,80,6,5011811,4,4,587,1888,587,0,146.89132916548635,293.7826583309727,1888,0,472.1086708345137,944.2173416690272,494.0329757156648,1.5962293237598923,715973.046262566,1891161.219082625,5004722,18,7089,2363.0063,1795.3982394579891,3894,396,5011787,1670595.6876506144,2887823.8610483822,5005167,2443,0,92,92,0.7981146618799462,0.7981146618799462,0,1888,275.1111111111,635.4395762051256,403784.5138293026,0,0,1,1,0,0,1,309.5,146.89133,472.10867,4,587,4,1888,8192,220,1,20,0.0,0.0,0,0,0.0,0.0,0,0,11
173197,173197,21,6,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,2
834282,834282,80,6,5008341,4,4,646,364,646,0,161.5,323.0,364,0,91.0,182.0,201.6635805854779,1.597335291742825,715477.3007281013,1867804.7301178516,4951018,17,57322,19107.6,32174.07347745784,56258,384,5008316,1669438.691420965,2888842.969238776,5005187,1056,0,92,92,0.7986676458714125,0.7986676458714125,0,646,112.2222222222,233.5774913052,54558.4444444445,0,0,1,1,0,0,1,126.25,161.5,91.0,4,646,4,364,8192,221,1,20,0.0,0.0,0,0,0.0,0.0,0,0,9
703662,703662,80,17,119935571,-2996,0,4098422,0,32,32,32.0,0.0,0,0,0.0,0.0,34171.86669125506,1067.870834289878,936.4502674200428,17981.174396672464,664526,0,120000000,936.4503,17981.174396672464,664526,0,0,0.0,0.0,0,0,0,1024605,0,1067.870834289878,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.000248,32.0,0.0,-2996,4098422,0,0,-1,-1,-2997,8,0.0,0.0,0,0,0.0,0.0,0,0,8
605199,605199,80,6,1827568,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.0943504353024085,1827568.150335381,0.0,1827568,1827568,1827568,1827568.1,0.0,1827568,1827568,0,0.0,0.0,0,0,0,64,0,1.0943504353024085,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,221,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,6
585889,585889,80,6,1973481,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.0134372943175194,1973481.745012376,0.0,1973481,1973481,1973481,1973481.8,0.0,1973481,1973481,0,0.0,0.0,0,0,0,64,0,1.0134372943175194,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,226,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,6
626521,626521,80,6,107134076,14,3,2530,0,230,0,180.7142857143,97.9375221341,0,0,0.0,0.0,23.615268713036183,0.1586796711707902,6695879.768370515,13897377.604124462,53247508,2,107134073,8241082.5,15087291.18775412,53247508,140,107134068,53567034.14696412,31918998.888626244,76137174,30996893,0,456,100,0.1306773763214075,0.0280022949351867,0,230,140.5555555556,115.375204912,13311.4379084967,0,0,0,1,0,0,0,148.82353,180.71428,0.0,14,2530,3,0,26883,0,11,32,5514838.265653171,1793820.639004799,6783261,4246415,24026099.26163524,20588881.45679724,53247508,6655772,7
728875,728875,80,17,119732562,1517,0,4242856,0,32,32,32.0,0.0,0,0,0.0,0.0,35436.11063448539,1107.3784577018955,903.0428012788004,18247.324710517023,645326,0,120000000,903.0428,18247.324710517023,645326,0,0,0.0,0.0,0,0,0,1060714,0,1107.3784577018955,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.00024,32.0,0.0,1517,4242856,0,0,-1,-1,1516,8,0.0,0.0,0,0,0.0,0.0,0,0,8
886970,886970,80,6,26,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,76923.0769230769,26.0,0.0,26,26,26,26.0,0.0,26,26,0,0.0,0.0,0,0,0,40,0,76923.0769230769,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,2051,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,9
480605,480605,8080,6,10997,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41374.92043,636.5372374,1832.833333,4085.326592,10165,22,478,239.0,267.2863633,428,50,10591,3530.333333,5748.930451,10165,23,0,72,92,272.8016732,363.7355642,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,1,65.0,108.666664,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,5
929924,929924,80,6,56750760,203,104,56173,189930,680,0,276.7182362709334,292.1290238852948,1935,0,1826.2550552443213,320.41236888157243,4336.582419298003,5.409619208490813,185460.00122292864,363611.18434995145,1022598,19,56748554,280933.44,416737.0984079578,1022598,221,56750735,550978.0133419042,441497.9392893194,1025242,46,0,4072,2092,3.5770446231448685,1.8325745852459443,0,1935,799.0400250273104,794.057120912394,630526.7356142866,0,0,1,1,0,0,1,801.64276,276.71823,1826.2551,203,56173,104,189930,8192,1282,101,20,0.0,0.0,0,0,0.0,0.0,0,0,10
287543,287543,22,6,384661,22,22,1944,2665,640,0,88.3636363636,137.8690011274,976,0,121.1363636364,258.6415602914,11981.978937298,114.386433769,8945.6046511628,20813.21178407,104148,5,384586,18313.62,29325.7164899277,104148,199,384654,18316.8571428571,37191.6233516174,141194,7,0,712,712,57.1932168845,57.1932168845,0,976,102.4222222222,203.7441007388,41511.6585858586,0,0,0,1,0,0,0,104.75,88.36364,121.13636,22,1944,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,3
697248,697248,80,6,99999938,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.160000098550374,0.0400000246375935,33333312.802005403,57734989.6256087,99999936,1,99999937,99999940.0,0.0,99999937,99999937,99999937,99999937.40601625,0.0,99999937,99999937,1,64,64,0.0200000123187967,0.0200000123187967,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,6.0,8.0,0.0,2,16,2,0,211,219,1,32,1.0,0.0,1,1,99999936.40601625,0.0,99999936,99999936,7
594024,594024,80,6,11995808,4,4,366,972,366,0,91.61809979587258,183.2361995917452,972,0,243.0,486.0,111.57835819673257,0.6668996063914752,1713686.9381378323,2982392.436770897,6993229,7,6993829,2331276.8,4037611.617986818,6993508,26,11995801,3998600.522321616,3602869.8643746697,6993229,322,0,136,136,0.3334498032457375,0.3334498032457375,0,972,148.71915546482262,331.6733719299631,110007.45093359522,0,0,0,1,0,0,0,167.30905,91.6181,243.0,4,366,4,972,26883,219,1,32,329.3404989793629,0.0,329,329,6993229.413745521,0.0,6993229,6993229,6
120096,120096,21,6,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,2
175436,175436,21,6,18,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,111111.111111111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,55555.5555555556,55555.5555555556,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,2
115243,115243,21,6,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,2
1036010,1036010,80,6,13,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,153846.153846154,13.0,0.0,13,13,13,13.0,0.0,13,13,0,0.0,0.0,0,0,0,40,0,153846.153846154,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,2051,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,11
